index,type,source,sensor_id,board_time_us,timestamp_corrected_us,offset_us,drift_ppm,confidence,sync_state
287,SENSOR_EVENT,,imu_vn100_0,2186505,2189990.367,3485.367,-4.649856,0.2,LOST
288,SENSOR_EVENT,,camera_front_0,2196150,2199635.322,3485.322,-4.649856,0.2,LOST
289,SENSOR_EVENT,,imu_vn100_0,2196343,2199828.321,3485.321,-4.649856,0.2,LOST
290,SENSOR_EVENT,,imu_vn100_0,2206496,2209981.274,3485.274,-4.649856,0.2,LOST
291,SENSOR_EVENT,,imu_vn100_0,2216378,2219863.228,3485.228,-4.649856,0.2,LOST
292,SENSOR_EVENT,,imu_vn100_0,2226592,2230077.18,3485.18,-4.649856,0.2,LOST
293,SENSOR_EVENT,,camera_front_0,2230217,2233702.163,3485.163,-4.649856,0.2,LOST
294,SENSOR_EVENT,,imu_vn100_0,2236552,2240037.134,3485.134,-4.649856,0.2,LOST
295,SENSOR_EVENT,,imu_vn100_0,2246478,2249963.088,3485.088,-4.649856,0.2,LOST
296,SENSOR_EVENT,,imu_vn100_0,2256526,2260011.041,3485.041,-4.649856,0.2,LOST
297,SENSOR_EVENT,,camera_front_0,2263222,2266707.01,3485.01,-4.649856,0.2,LOST
298,SENSOR_EVENT,,imu_vn100_0,2266594,2270078.994,3484.994,-4.649856,0.2,LOST
299,SENSOR_EVENT,,imu_vn100_0,2276534,2280018.948,3484.948,-4.649856,0.2,LOST
300,SENSOR_EVENT,,imu_vn100_0,2286634,2290118.901,3484.901,-4.649856,0.2,LOST
301,SENSOR_EVENT,,imu_vn100_0,2296523,2300007.855,3484.855,-4.649856,0.2,LOST
302,SENSOR_EVENT,,camera_front_0,2296804,2300288.854,3484.854,-4.649856,0.2,LOST
303,SENSOR_EVENT,,imu_vn100_0,2306611,2310095.808,3484.808,-4.649856,0.2,LOST
304,SENSOR_EVENT,,imu_vn100_0,2316647,2320131.762,3484.762,-4.649856,0.2,LOST
305,SENSOR_EVENT,,imu_vn100_0,2326657,2330141.715,3484.715,-4.649856,0.2,LOST
306,SENSOR_EVENT,,camera_front_0,2329451,2332935.702,3484.702,-4.649856,0.2,LOST
307,SENSOR_EVENT,,imu_vn100_0,2336474,2339958.669,3484.669,-4.649856,0.2,LOST
308,SENSOR_EVENT,,imu_vn100_0,2346599,2350083.622,3484.622,-4.649856,0.2,LOST
309,SENSOR_EVENT,,imu_vn100_0,2356378,2359862.577,3484.577,-4.649856,0.2,LOST
310,SENSOR_EVENT,,camera_front_0,2363113,2366597.545,3484.545,-4.649856,0.2,LOST
311,SENSOR_EVENT,,imu_vn100_0,2366442,2369926.53,3484.53,-4.649856,0.2,LOST
312,SENSOR_EVENT,,imu_vn100_0,2376372,2379856.484,3484.484,-4.649856,0.2,LOST
313,SENSOR_EVENT,,imu_vn100_0,2386614,2390098.436,3484.436,-4.649856,0.2,LOST
314,SENSOR_EVENT,,imu_vn100_0,2396430,2399914.391,3484.391,-4.649856,0.2,LOST
315,SENSOR_EVENT,,camera_front_0,2396536,2400020.39,3484.39,-4.649856,0.2,LOST
316,SENSOR_EVENT,,imu_vn100_0,2406528,2410012.344,3484.344,-4.649856,0.2,LOST
317,SENSOR_EVENT,,imu_vn100_0,2416514,2419998.297,3484.297,-4.649856,0.2,LOST
318,SENSOR_EVENT,,imu_vn100_0,2426527,2430011.251,3484.251,-4.649856,0.2,LOST
319,SENSOR_EVENT,,camera_front_0,2429502,2432986.237,3484.237,-4.649856,0.2,LOST
320,SENSOR_EVENT,,imu_vn100_0,2436482,2439966.204,3484.204,-4.649856,0.2,LOST
321,SENSOR_EVENT,,imu_vn100_0,2446548,2450032.158,3484.158,-4.649856,0.2,LOST
322,SENSOR_EVENT,,imu_vn100_0,2456673,2460157.11,3484.11,-4.649856,0.2,LOST
323,SENSOR_EVENT,,camera_front_0,2463067,2466551.081,3484.081,-4.649856,0.2,LOST
324,SENSOR_EVENT,,imu_vn100_0,2466533,2470017.065,3484.065,-4.649856,0.2,LOST
325,SENSOR_EVENT,,imu_vn100_0,2476572,2480056.018,3484.018,-4.649856,0.2,LOST
326,SENSOR_EVENT,,imu_vn100_0,2486610,2490093.971,3483.971,-4.649856,0.2,LOST
327,SENSOR_EVENT,,imu_vn100_0,2496514,2499997.925,3483.925,-4.649856,0.2,LOST
328,SENSOR_EVENT,,camera_front_0,2496711,2500194.924,3483.924,-4.649856,0.2,LOST
329,SENSOR_EVENT,,imu_vn100_0,2506429,2509912.879,3483.879,-4.649856,0.2,LOST
330,SENSOR_EVENT,,imu_vn100_0,2516486,2519969.832,3483.832,-4.649856,0.2,LOST
331,SENSOR_EVENT,,imu_vn100_0,2526616,2530099.785,3483.785,-4.649856,0.2,LOST
332,SENSOR_EVENT,,camera_front_0,2530133,2533616.769,3483.769,-4.649856,0.2,LOST
333,SENSOR_EVENT,,imu_vn100_0,2536399,2539882.74,3483.74,-4.649856,0.2,LOST
334,SENSOR_EVENT,,imu_vn100_0,2546483,2549966.693,3483.693,-4.649856,0.2,LOST
335,SENSOR_EVENT,,imu_vn100_0,2556611,2560094.646,3483.646,-4.649856,0.2,LOST
336,SENSOR_EVENT,,camera_front_0,2563596,2567079.613,3483.613,-4.649856,0.2,LOST
337,SENSOR_EVENT,,imu_vn100_0,2566594,2570077.599,3483.599,-4.649856,0.2,LOST
338,SENSOR_EVENT,,imu_vn100_0,2576532,2580015.553,3483.553,-4.649856,0.2,LOST
339,SENSOR_EVENT,,imu_vn100_0,2586595,2590078.506,3483.506,-4.649856,0.2,LOST
340,SENSOR_EVENT,,camera_front_0,2596315,2599798.461,3483.461,-4.649856,0.2,LOST
341,SENSOR_EVENT,,imu_vn100_0,2596544,2600027.46,3483.46,-4.649856,0.2,LOST
342,SENSOR_EVENT,,imu_vn100_0,2606437,2609920.414,3483.414,-4.649856,0.2,LOST
343,SENSOR_EVENT,,imu_vn100_0,2616406,2619889.368,3483.368,-4.649856,0.2,LOST
344,SENSOR_EVENT,,imu_vn100_0,2626480,2629963.321,3483.321,-4.649856,0.2,LOST
345,SENSOR_EVENT,,camera_front_0,2629515,2632998.307,3483.307,-4.649856,0.2,LOST
346,SENSOR_EVENT,,imu_vn100_0,2636605,2640088.274,3483.274,-4.649856,0.2,LOST
347,SENSOR_EVENT,,imu_vn100_0,2646487,2649970.228,3483.228,-4.649856,0.2,LOST
348,SENSOR_EVENT,,imu_vn100_0,2656460,2659943.181,3483.181,-4.649856,0.2,LOST
349,SENSOR_EVENT,,camera_front_0,2663329,2666812.15,3483.15,-4.649856,0.2,LOST
350,SENSOR_EVENT,,imu_vn100_0,2666470,2669953.135,3483.135,-4.649856,0.2,LOST
351,SENSOR_EVENT,,imu_vn100_0,2676410,2679893.089,3483.089,-4.649856,0.2,LOST
352,SENSOR_EVENT,,imu_vn100_0,2686523,2690006.042,3483.042,-4.649856,0.2,LOST
353,SENSOR_EVENT,,imu_vn100_0,2696438,2699920.996,3482.996,-4.649856,0.2,LOST
354,SENSOR_EVENT,,camera_front_0,2696768,2700250.994,3482.994,-4.649856,0.2,LOST
355,SENSOR_EVENT,,imu_vn100_0,2706562,2710044.948,3482.948,-4.649856,0.2,LOST
356,SENSOR_EVENT,,imu_vn100_0,2716344,2719826.903,3482.903,-4.649856,0.2,LOST
357,SENSOR_EVENT,,imu_vn100_0,2726559,2730041.856,3482.856,-4.649856,0.2,LOST
358,SENSOR_EVENT,,camera_front_0,2729914,2733396.84,3482.84,-4.649856,0.2,LOST
359,SENSOR_EVENT,,imu_vn100_0,2736482,2739964.809,3482.809,-4.649856,0.2,LOST
360,SENSOR_EVENT,,imu_vn100_0,2746378,2749860.763,3482.763,-4.649856,0.2,LOST
361,SENSOR_EVENT,,imu_vn100_0,2756591,2760073.716,3482.716,-4.649856,0.2,LOST
362,SENSOR_EVENT,,camera_front_0,2762874,2766356.687,3482.687,-4.649856,0.2,LOST
363,SENSOR_EVENT,,imu_vn100_0,2766511,2769993.67,3482.67,-4.649856,0.2,LOST
364,SENSOR_EVENT,,imu_vn100_0,2776355,2779837.624,3482.624,-4.649856,0.2,LOST
365,SENSOR_EVENT,,imu_vn100_0,2786463,2789945.577,3482.577,-4.649856,0.2,LOST
366,SENSOR_EVENT,,imu_vn100_0,2796557,2800039.53,3482.53,-4.649856,0.2,LOST
367,SENSOR_EVENT,,camera_front_0,2796729,2800211.529,3482.529,-4.649856,0.2,LOST
368,SENSOR_EVENT,,imu_vn100_0,2806497,2809979.484,3482.484,-4.649856,0.2,LOST
369,SENSOR_EVENT,,imu_vn100_0,2816596,2820078.437,3482.437,-4.649856,0.2,LOST
370,SENSOR_EVENT,,imu_vn100_0,2826594,2830076.39,3482.39,-4.649856,0.2,LOST
371,SENSOR_EVENT,,camera_front_0,2830065,2833547.374,3482.374,-4.649856,0.2,LOST
372,SENSOR_EVENT,,imu_vn100_0,2836587,2840069.344,3482.344,-4.649856,0.2,LOST
373,SENSOR_EVENT,,imu_vn100_0,2846560,2850042.298,3482.298,-4.649856,0.2,LOST
374,SENSOR_EVENT,,imu_vn100_0,2856641,2860123.251,3482.251,-4.649856,0.2,LOST
375,SENSOR_EVENT,,camera_front_0,2863339,2866821.219,3482.219,-4.649856,0.2,LOST
376,SENSOR_EVENT,,imu_vn100_0,2866587,2870069.204,3482.204,-4.649856,0.2,LOST
377,SENSOR_EVENT,,imu_vn100_0,2876571,2880053.158,3482.158,-4.649856,0.2,LOST
378,SENSOR_EVENT,,imu_vn100_0,2886368,2889850.112,3482.112,-4.649856,0.2,LOST
379,SENSOR_EVENT,,camera_front_0,2896413,2899895.066,3482.066,-4.649856,0.2,LOST
380,SENSOR_EVENT,,imu_vn100_0,2896607,2900089.065,3482.065,-4.649856,0.2,LOST
381,SENSOR_EVENT,,imu_vn100_0,2906640,2910122.018,3482.018,-4.649856,0.2,LOST
382,SENSOR_EVENT,,imu_vn100_0,2916511,2919992.972,3481.972,-4.649856,0.2,LOST
383,SENSOR_EVENT,,imu_vn100_0,2926498,2929979.926,3481.926,-4.649856,0.2,LOST
384,SENSOR_EVENT,,camera_front_0,2929945,2933426.91,3481.91,-4.649856,0.2,LOST
385,SENSOR_EVENT,,imu_vn100_0,2936691,2940172.878,3481.878,-4.649856,0.2,LOST
386,SENSOR_EVENT,,imu_vn100_0,2946395,2949876.833,3481.833,-4.649856,0.2,LOST
387,SENSOR_EVENT,,imu_vn100_0,2956573,2960054.786,3481.786,-4.649856,0.2,LOST
388,SENSOR_EVENT,,camera_front_0,2963400,2966881.754,3481.754,-4.649856,0.2,LOST
389,SENSOR_EVENT,,imu_vn100_0,2966730,2970211.739,3481.739,-4.649856,0.2,LOST
390,SENSOR_EVENT,,imu_vn100_0,2976462,2979943.693,3481.693,-4.649856,0.2,LOST
391,SENSOR_EVENT,,imu_vn100_0,2986591,2990072.646,3481.646,-4.649856,0.2,LOST
392,SENSOR_EVENT,,camera_front_0,2996396,2999877.601,3481.601,-4.649856,0.2,LOST
393,TIMING_EVENT,pps,,2996530,3000012.188,3482.188,-2.90237,0.9779,LOCKED
394,SENSOR_EVENT,,imu_vn100_0,2996687,3000169.187,3482.187,-2.90237,0.9779,LOCKED
395,SENSOR_EVENT,,imu_vn100_0,3006527,3010009.158,3482.158,-2.90237,0.9762,LOCKED
396,SENSOR_EVENT,,imu_vn100_0,3016581,3020063.129,3482.129,-2.90237,0.9744,LOCKED
397,SENSOR_EVENT,,imu_vn100_0,3026609,3030091.1,3482.1,-2.90237,0.9727,LOCKED
398,SENSOR_EVENT,,camera_front_0,3029409,3032891.092,3482.092,-2.90237,0.9722,LOCKED
399,SENSOR_EVENT,,imu_vn100_0,3036464,3039946.072,3482.072,-2.90237,0.9709,LOCKED
400,SENSOR_EVENT,,imu_vn100_0,3046529,3050011.042,3482.042,-2.90237,0.9692,LOCKED
401,SENSOR_EVENT,,imu_vn100_0,3056560,3060042.013,3482.013,-2.90237,0.9674,LOCKED
402,SENSOR_EVENT,,camera_front_0,3063286,3066767.994,3481.994,-2.90237,0.9662,LOCKED
403,SENSOR_EVENT,,imu_vn100_0,3066603,3070084.984,3481.984,-2.90237,0.9657,LOCKED
404,SENSOR_EVENT,,imu_vn100_0,3076534,3080015.955,3481.955,-2.90237,0.9639,LOCKED
405,SENSOR_EVENT,,imu_vn100_0,3086521,3090002.926,3481.926,-2.90237,0.9622,LOCKED
406,SENSOR_EVENT,,imu_vn100_0,3096456,3099937.897,3481.897,-2.90237,0.9604,LOCKED
407,SENSOR_EVENT,,camera_front_0,3096657,3100138.897,3481.897,-2.90237,0.9604,LOCKED
408,SENSOR_EVENT,,imu_vn100_0,3106509,3109990.868,3481.868,-2.90237,0.9587,LOCKED
409,SENSOR_EVENT,,imu_vn100_0,3116609,3120090.839,3481.839,-2.90237,0.9569,LOCKED
410,SENSOR_EVENT,,imu_vn100_0,3126546,3130027.81,3481.81,-2.90237,0.9552,LOCKED
411,SENSOR_EVENT,,camera_front_0,3129874,3133355.8,3481.8,-2.90237,0.9546,LOCKED
412,SENSOR_EVENT,,imu_vn100_0,3136469,3139950.781,3481.781,-2.90237,0.9534,LOCKED
413,SENSOR_EVENT,,imu_vn100_0,3146470,3149951.752,3481.752,-2.90237,0.9517,LOCKED
414,SENSOR_EVENT,,imu_vn100_0,3156751,3160232.722,3481.722,-2.90237,0.9499,LOCKED
415,SENSOR_EVENT,,camera_front_0,3163427,3166908.703,3481.703,-2.90237,0.9487,LOCKED
416,SENSOR_EVENT,,imu_vn100_0,3166629,3170110.694,3481.694,-2.90237,0.9482,LOCKED
417,SENSOR_EVENT,,imu_vn100_0,3176589,3180070.665,3481.665,-2.90237,0.9464,LOCKED
418,SENSOR_EVENT,,imu_vn100_0,3186331,3189812.637,3481.637,-2.90237,0.9447,LOCKED
419,SENSOR_EVENT,,camera_front_0,3196392,3199873.607,3481.607,-2.90237,0.943,LOCKED
420,SENSOR_EVENT,,imu_vn100_0,3196588,3200069.607,3481.607,-2.90237,0.9429,LOCKED
421,SENSOR_EVENT,,imu_vn100_0,3206577,3210058.578,3481.578,-2.90237,0.9412,LOCKED
422,SENSOR_EVENT,,imu_vn100_0,3216673,3220154.549,3481.549,-2.90237,0.9394,LOCKED
423,SENSOR_EVENT,,imu_vn100_0,3226573,3230054.52,3481.52,-2.90237,0.9377,LOCKED
424,SENSOR_EVENT,,camera_front_0,3229852,3233333.51,3481.51,-2.90237,0.9371,LOCKED
425,SENSOR_EVENT,,imu_vn100_0,3236533,3240014.491,3481.491,-2.90237,0.9359,LOCKED
426,SENSOR_EVENT,,imu_vn100_0,3246581,3250062.462,3481.462,-2.90237,0.9342,LOCKED
427,SENSOR_EVENT,,imu_vn100_0,3256384,3259865.433,3481.433,-2.90237,0.9325,LOCKED
428,SENSOR_EVENT,,camera_front_0,3263130,3266611.414,3481.414,-2.90237,0.9313,LOCKED
429,SENSOR_EVENT,,imu_vn100_0,3266622,3270103.404,3481.404,-2.90237,0.9307,LOCKED
430,SENSOR_EVENT,,imu_vn100_0,3276565,3280046.375,3481.375,-2.90237,0.9289,LOCKED
431,SENSOR_EVENT,,imu_vn100_0,3286483,3289964.346,3481.346,-2.90237,0.9272,LOCKED
432,SENSOR_EVENT,,imu_vn100_0,3296646,3300127.316,3481.316,-2.90237,0.9254,LOCKED
433,SENSOR_EVENT,,camera_front_0,3296682,3300163.316,3481.316,-2.90237,0.9254,LOCKED
434,SENSOR_EVENT,,imu_vn100_0,3306684,3310165.287,3481.287,-2.90237,0.9237,LOCKED
435,SENSOR_EVENT,,imu_vn100_0,3316428,3319909.259,3481.259,-2.90237,0.9219,LOCKED
436,SENSOR_EVENT,,imu_vn100_0,3326487,3329968.23,3481.23,-2.90237,0.9202,LOCKED
437,SENSOR_EVENT,,camera_front_0,3330272,3333753.219,3481.219,-2.90237,0.9195,LOCKED
438,SENSOR_EVENT,,imu_vn100_0,3336563,3340044.201,3481.201,-2.90237,0.9184,LOCKED
439,SENSOR_EVENT,,imu_vn100_0,3346555,3350036.172,3481.172,-2.90237,0.9167,LOCKED
440,SENSOR_EVENT,,imu_vn100_0,3356508,3359989.143,3481.143,-2.90237,0.9149,LOCKED
441,SENSOR_EVENT,,camera_front_0,3363144,3366625.123,3481.123,-2.90237,0.9138,LOCKED
442,SENSOR_EVENT,,imu_vn100_0,3366463,3369944.114,3481.114,-2.90237,0.9132,LOCKED
443,SENSOR_EVENT,,imu_vn100_0,3376710,3380191.084,3481.084,-2.90237,0.9114,LOCKED
444,SENSOR_EVENT,,imu_vn100_0,3386624,3390105.055,3481.055,-2.90237,0.9097,LOCKED
445,SENSOR_EVENT,,imu_vn100_0,3396445,3399926.027,3481.027,-2.90237,0.9079,LOCKED
446,SENSOR_EVENT,,camera_front_0,3397055,3400536.025,3481.025,-2.90237,0.9078,LOCKED
447,SENSOR_EVENT,,imu_vn100_0,3406433,3409913.998,3480.998,-2.90237,0.9062,LOCKED
448,SENSOR_EVENT,,imu_vn100_0,3416677,3420157.968,3480.968,-2.90237,0.9044,LOCKED
449,SENSOR_EVENT,,imu_vn100_0,3426620,3430100.939,3480.939,-2.90237,0.9027,LOCKED
450,SENSOR_EVENT,,camera_front_0,3430257,3433737.929,3480.929,-2.90237,0.902,LOCKED
451,SENSOR_EVENT,,imu_vn100_0,3436687,3440167.91,3480.91,-2.90237,0.9009,LOCKED
452,SENSOR_EVENT,,imu_vn100_0,3446606,3450086.881,3480.881,-2.90237,0.8992,LOCKED
453,SENSOR_EVENT,,imu_vn100_0,3456472,3459952.853,3480.853,-2.90237,0.8974,LOCKED
454,SENSOR_EVENT,,camera_front_0,3463406,3466886.832,3480.832,-2.90237,0.8962,LOCKED
455,SENSOR_EVENT,,imu_vn100_0,3466562,3470042.823,3480.823,-2.90237,0.8957,LOCKED
456,SENSOR_EVENT,,imu_vn100_0,3476369,3479849.795,3480.795,-2.90237,0.894,LOCKED
457,SENSOR_EVENT,,imu_vn100_0,3486482,3489962.765,3480.765,-2.90237,0.8922,LOCKED
458,SENSOR_EVENT,,imu_vn100_0,3496537,3500017.736,3480.736,-2.90237,0.8904,LOCKED
459,SENSOR_EVENT,,camera_front_0,3496689,3500169.736,3480.736,-2.90237,0.8904,LOCKED
460,SENSOR_EVENT,,imu_vn100_0,3506584,3510064.707,3480.707,-2.90237,0.8887,LOCKED
461,SENSOR_EVENT,,imu_vn100_0,3516484,3519964.678,3480.678,-2.90237,0.8869,LOCKED
462,SENSOR_EVENT,,imu_vn100_0,3526532,3530012.649,3480.649,-2.90237,0.8852,LOCKED
463,SENSOR_EVENT,,camera_front_0,3530318,3533798.638,3480.638,-2.90237,0.8845,LOCKED
464,SENSOR_EVENT,,imu_vn100_0,3536579,3540059.62,3480.62,-2.90237,0.8834,LOCKED
465,SENSOR_EVENT,,imu_vn100_0,3546573,3550053.591,3480.591,-2.90237,0.8817,LOCKED
466,SENSOR_EVENT,,imu_vn100_0,3556594,3560074.562,3480.562,-2.90237,0.8799,LOCKED
467,SENSOR_EVENT,,camera_front_0,3563164,3566644.543,3480.543,-2.90237,0.8788,LOCKED
468,SENSOR_EVENT,,imu_vn100_0,3566560,3570040.533,3480.533,-2.90237,0.8782,LOCKED
469,SENSOR_EVENT,,imu_vn100_0,3576517,3579997.504,3480.504,-2.90237,0.8764,LOCKED
470,SENSOR_EVENT,,imu_vn100_0,3586606,3590086.475,3480.475,-2.90237,0.8747,LOCKED
471,SENSOR_EVENT,,camera_front_0,3596515,3599995.446,3480.446,-2.90237,0.8729,LOCKED
472,SENSOR_EVENT,,imu_vn100_0,3596547,3600027.446,3480.446,-2.90237,0.8729,LOCKED
473,SENSOR_EVENT,,imu_vn100_0,3606477,3609957.417,3480.417,-2.90237,0.8712,LOCKED
474,SENSOR_EVENT,,imu_vn100_0,3616493,3619973.388,3480.388,-2.90237,0.8694,LOCKED
475,SENSOR_EVENT,,imu_vn100_0,3626544,3630024.359,3480.359,-2.90237,0.8677,LOCKED
476,SENSOR_EVENT,,camera_front_0,3629611,3633091.35,3480.35,-2.90237,0.8671,LOCKED
477,SENSOR_EVENT,,imu_vn100_0,3636535,3640015.33,3480.33,-2.90237,0.8659,LOCKED
478,SENSOR_EVENT,,imu_vn100_0,3646556,3650036.301,3480.301,-2.90237,0.8642,LOCKED
479,SENSOR_EVENT,,imu_vn100_0,3656544,3660024.272,3480.272,-2.90237,0.8624,LOCKED
480,SENSOR_EVENT,,camera_front_0,3663329,3666809.252,3480.252,-2.90237,0.8612,LOCKED
481,SENSOR_EVENT,,imu_vn100_0,3666558,3670038.243,3480.243,-2.90237,0.8607,LOCKED
482,SENSOR_EVENT,,imu_vn100_0,3676533,3680013.214,3480.214,-2.90237,0.8589,LOCKED
483,SENSOR_EVENT,,imu_vn100_0,3686444,3689924.185,3480.185,-2.90237,0.8572,LOCKED
484,SENSOR_EVENT,,imu_vn100_0,3696578,3700058.156,3480.156,-2.90237,0.8554,LOCKED
485,SENSOR_EVENT,,camera_front_0,3696881,3700361.155,3480.155,-2.90237,0.8554,LOCKED
486,SENSOR_EVENT,,imu_vn100_0,3706629,3710109.127,3480.127,-2.90237,0.8537,LOCKED
487,SENSOR_EVENT,,imu_vn100_0,3716579,3720059.098,3480.098,-2.90237,0.8519,LOCKED
488,SENSOR_EVENT,,imu_vn100_0,3726530,3730010.069,3480.069,-2.90237,0.8502,LOCKED
489,SENSOR_EVENT,,camera_front_0,3730011,3733491.059,3480.059,-2.90237,0.8496,LOCKED
490,SENSOR_EVENT,,imu_vn100_0,3736581,3740061.04,3480.04,-2.90237,0.8484,LOCKED
491,SENSOR_EVENT,,imu_vn100_0,3746468,3749948.011,3480.011,-2.90237,0.8467,LOCKED
492,SENSOR_EVENT,,imu_vn100_0,3756393,3759872.982,3479.982,-2.90237,0.845,LOCKED
493,SENSOR_EVENT,,camera_front_0,3763318,3766797.962,3479.962,-2.90237,0.8437,LOCKED
494,SENSOR_EVENT,,imu_vn100_0,3766550,3770029.953,3479.953,-2.90237,0.8432,LOCKED
495,SENSOR_EVENT,,imu_vn100_0,3776471,3779950.924,3479.924,-2.90237,0.8414,LOCKED
496,SENSOR_EVENT,,imu_vn100_0,3786605,3790084.894,3479.894,-2.90237,0.8397,LOCKED
497,SENSOR_EVENT,,imu_vn100_0,3796459,3799938.866,3479.866,-2.90237,0.8379,LOCKED
498,SENSOR_EVENT,,camera_front_0,3796495,3799974.866,3479.866,-2.90237,0.8379,LOCKED
499,SENSOR_EVENT,,imu_vn100_0,3806335,3809814.837,3479.837,-2.90237,0.8362,LOCKED
500,SENSOR_EVENT,,imu_vn100_0,3816463,3819942.808,3479.808,-2.90237,0.8344,LOCKED
501,SENSOR_EVENT,,imu_vn100_0,3826672,3830151.778,3479.778,-2.90237,0.8327,LOCKED
502,SENSOR_EVENT,,camera_front_0,3829922,3833401.769,3479.769,-2.90237,0.8321,LOCKED
503,SENSOR_EVENT,,imu_vn100_0,3836516,3839995.75,3479.75,-2.90237,0.8309,LOCKED
504,SENSOR_EVENT,,imu_vn100_0,3846437,3849916.721,3479.721,-2.90237,0.8292,LOCKED
505,SENSOR_EVENT,,imu_vn100_0,3856485,3859964.692,3479.692,-2.90237,0.8274,LOCKED
506,SENSOR_EVENT,,camera_front_0,3862857,3866336.673,3479.673,-2.90237,0.8263,LOCKED
507,SENSOR_EVENT,,imu_vn100_0,3866588,3870067.662,3479.662,-2.90237,0.8257,LOCKED
508,SENSOR_EVENT,,imu_vn100_0,3876586,3880065.633,3479.633,-2.90237,0.8239,LOCKED
509,SENSOR_EVENT,,imu_vn100_0,3886561,3890040.604,3479.604,-2.90237,0.8222,LOCKED
510,SENSOR_EVENT,,imu_vn100_0,3896666,3900145.575,3479.575,-2.90237,0.8204,LOCKED
511,SENSOR_EVENT,,camera_front_0,3896809,3900288.575,3479.575,-2.90237,0.8204,LOCKED
512,SENSOR_EVENT,,imu_vn100_0,3906603,3910082.546,3479.546,-2.90237,0.8187,LOCKED
513,SENSOR_EVENT,,imu_vn100_0,3916545,3920024.517,3479.517,-2.90237,0.8169,LOCKED
514,SENSOR_EVENT,,imu_vn100_0,3926595,3930074.488,3479.488,-2.90237,0.8152,LOCKED
515,SENSOR_EVENT,,camera_front_0,3929778,3933257.479,3479.479,-2.90237,0.8146,LOCKED
516,SENSOR_EVENT,,imu_vn100_0,3936680,3940159.459,3479.459,-2.90237,0.8134,LOCKED
517,SENSOR_EVENT,,imu_vn100_0,3946625,3950104.43,3479.43,-2.90237,0.8117,LOCKED
518,SENSOR_EVENT,,imu_vn100_0,3956629,3960108.401,3479.401,-2.90237,0.8099,LOCKED
519,SENSOR_EVENT,,camera_front_0,3962938,3966417.383,3479.383,-2.90237,0.8088,LOCKED
520,SENSOR_EVENT,,imu_vn100_0,3966461,3969940.372,3479.372,-2.90237,0.8082,LOCKED
521,SENSOR_EVENT,,imu_vn100_0,3976536,3980015.343,3479.343,-2.90237,0.8064,LOCKED
522,SENSOR_EVENT,,imu_vn100_0,3986606,3990085.314,3479.314,-2.90237,0.8047,LOCKED
523,SENSOR_EVENT,,camera_front_0,3996360,3999839.286,3479.286,-2.90237,0.803,LOCKED
524,SENSOR_EVENT,,imu_vn100_0,3996524,4000003.285,3479.285,-2.90237,0.8029,LOCKED
525,TIMING_EVENT,pps,,3996540,4000016.641,3476.641,-3.967,0.9676,LOCKED
526,SENSOR_EVENT,,imu_vn100_0,4006634,4010110.601,3476.601,-3.967,0.9658,LOCKED
527,SENSOR_EVENT,,imu_vn100_0,4016596,4020072.561,3476.561,-3.967,0.9641,LOCKED
528,SENSOR_EVENT,,imu_vn100_0,4026621,4030097.521,3476.521,-3.967,0.9623,LOCKED
529,SENSOR_EVENT,,camera_front_0,4029676,4033152.509,3476.509,-3.967,0.9618,LOCKED
530,SENSOR_EVENT,,imu_vn100_0,4036531,4040007.482,3476.482,-3.967,0.9606,LOCKED
531,SENSOR_EVENT,,imu_vn100_0,4046752,4050228.441,3476.441,-3.967,0.9588,LOCKED
532,SENSOR_EVENT,,imu_vn100_0,4056648,4060124.402,3476.402,-3.967,0.957,LOCKED
533,SENSOR_EVENT,,camera_front_0,4063429,4066905.375,3476.375,-3.967,0.9559,LOCKED
534,SENSOR_EVENT,,imu_vn100_0,4066532,4070008.363,3476.363,-3.967,0.9553,LOCKED
535,SENSOR_EVENT,,imu_vn100_0,4076556,4080032.323,3476.323,-3.967,0.9536,LOCKED
536,SENSOR_EVENT,,imu_vn100_0,4086757,4090233.283,3476.283,-3.967,0.9518,LOCKED
537,SENSOR_EVENT,,imu_vn100_0,4096522,4099998.244,3476.244,-3.967,0.9501,LOCKED
538,SENSOR_EVENT,,camera_front_0,4096814,4100290.243,3476.243,-3.967,0.95,LOCKED
539,SENSOR_EVENT,,imu_vn100_0,4106619,4110095.204,3476.204,-3.967,0.9483,LOCKED
540,SENSOR_EVENT,,imu_vn100_0,4116628,4120104.164,3476.164,-3.967,0.9465,LOCKED
541,SENSOR_EVENT,,imu_vn100_0,4126550,4130026.125,3476.125,-3.967,0.9448,LOCKED
542,SENSOR_EVENT,,camera_front_0,4129543,4133019.113,3476.113,-3.967,0.9443,LOCKED
543,SENSOR_EVENT,,imu_vn100_0,4136456,4139932.086,3476.086,-3.967,0.9431,LOCKED
544,SENSOR_EVENT,,imu_vn100_0,4146565,4150041.045,3476.045,-3.967,0.9413,LOCKED
545,SENSOR_EVENT,,imu_vn100_0,4156579,4160055.006,3476.006,-3.967,0.9396,LOCKED
546,SENSOR_EVENT,,camera_front_0,4163448,4166923.979,3475.979,-3.967,0.9384,LOCKED
547,SENSOR_EVENT,,imu_vn100_0,4166640,4170115.966,3475.966,-3.967,0.9378,LOCKED
548,SENSOR_EVENT,,imu_vn100_0,4176613,4180088.926,3475.926,-3.967,0.936,LOCKED
